sample_id,tier,split,strategy,selected_method,decision_rule,mixed_segments_count,separated_segments_count,cleaned_segments_count,mixed_text_length,separated_text_length,cleaned_text_length,text_length_ratio,repetition_count,duplicate_removed_count,mixed_runtime_sec,separated_runtime_sec,cleaned_runtime_sec,runtime_ratio,cleaned_closer_to_mixed,notes
SyntheticMidOverlap_dev_04,SyntheticMidOverlap,dev,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,21,43,43,2.047619,0,0,0.668,0.65,0.65,0.973054,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_04,SyntheticMidOverlap,dev,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,21,43,43,2.047619,0,0,0.668,0.65,0.65,0.973054,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_04,SyntheticMidOverlap,dev,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,21,43,43,2.047619,0,0,0.668,0.65,0.65,0.973054,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_04,SyntheticMidOverlap,dev,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",2,2,2,21,43,43,2.047619,0,0,0.668,0.65,0.65,0.973054,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_05,SyntheticMidOverlap,dev,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,3,2,2,24,50,50,2.083333,0,0,0.783,0.842,0.842,1.075351,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_05,SyntheticMidOverlap,dev,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,3,2,2,24,50,50,2.083333,0,0,0.783,0.842,0.842,1.075351,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_05,SyntheticMidOverlap,dev,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,3,2,2,24,50,50,2.083333,0,0,0.783,0.842,0.842,1.075351,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_05,SyntheticMidOverlap,dev,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,3,2,2,24,50,50,2.083333,0,0,0.783,0.842,0.842,1.075351,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_05,SyntheticMidOverlap,dev,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",3,2,2,24,50,50,2.083333,0,0,0.783,0.842,0.842,1.075351,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_05,SyntheticMidOverlap,dev,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,3,2,2,24,50,50,2.083333,0,0,0.783,0.842,0.842,1.075351,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_05,SyntheticMidOverlap,dev,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",3,2,2,24,50,50,2.083333,0,0,0.783,0.842,0.842,1.075351,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_05,SyntheticMidOverlap,dev,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",3,2,2,24,50,50,2.083333,0,0,0.783,0.842,0.842,1.075351,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_05,SyntheticMidOverlap,dev,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,3,2,2,24,50,50,2.083333,0,0,0.783,0.842,0.842,1.075351,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_05,SyntheticMidOverlap,dev,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",3,2,2,24,50,50,2.083333,0,0,0.783,0.842,0.842,1.075351,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_06,SyntheticMidOverlap,dev,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,2,2,2,16,46,46,2.875,0,0,0.545,0.696,0.696,1.277064,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_06,SyntheticMidOverlap,dev,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,16,46,46,2.875,0,0,0.545,0.696,0.696,1.277064,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_06,SyntheticMidOverlap,dev,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,16,46,46,2.875,0,0,0.545,0.696,0.696,1.277064,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_06,SyntheticMidOverlap,dev,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,16,46,46,2.875,0,0,0.545,0.696,0.696,1.277064,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_06,SyntheticMidOverlap,dev,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",2,2,2,16,46,46,2.875,0,0,0.545,0.696,0.696,1.277064,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_06,SyntheticMidOverlap,dev,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,2,2,2,16,46,46,2.875,0,0,0.545,0.696,0.696,1.277064,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_06,SyntheticMidOverlap,dev,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,16,46,46,2.875,0,0,0.545,0.696,0.696,1.277064,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_06,SyntheticMidOverlap,dev,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,16,46,46,2.875,0,0,0.545,0.696,0.696,1.277064,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_06,SyntheticMidOverlap,dev,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,16,46,46,2.875,0,0,0.545,0.696,0.696,1.277064,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_06,SyntheticMidOverlap,dev,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",2,2,2,16,46,46,2.875,0,0,0.545,0.696,0.696,1.277064,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_07,SyntheticMidOverlap,dev,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,9,43,43,4.777778,0,0,0.274,0.638,0.638,2.328467,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_07,SyntheticMidOverlap,dev,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,9,43,43,4.777778,0,0,0.274,0.638,0.638,2.328467,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_07,SyntheticMidOverlap,dev,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,9,43,43,4.777778,0,0,0.274,0.638,0.638,2.328467,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_07,SyntheticMidOverlap,dev,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,1,2,2,9,43,43,4.777778,0,0,0.274,0.638,0.638,2.328467,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_07,SyntheticMidOverlap,dev,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",1,2,2,9,43,43,4.777778,0,0,0.274,0.638,0.638,2.328467,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_07,SyntheticMidOverlap,dev,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,9,43,43,4.777778,0,0,0.274,0.638,0.638,2.328467,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_07,SyntheticMidOverlap,dev,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",1,2,2,9,43,43,4.777778,0,0,0.274,0.638,0.638,2.328467,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_07,SyntheticMidOverlap,dev,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",1,2,2,9,43,43,4.777778,0,0,0.274,0.638,0.638,2.328467,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_07,SyntheticMidOverlap,dev,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,9,43,43,4.777778,0,0,0.274,0.638,0.638,2.328467,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_07,SyntheticMidOverlap,dev,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",1,2,2,9,43,43,4.777778,0,0,0.274,0.638,0.638,2.328467,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_08,SyntheticMidOverlap,dev,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,2,2,2,19,43,43,2.263158,0,0,0.586,0.725,0.725,1.237201,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_08,SyntheticMidOverlap,dev,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,19,43,43,2.263158,0,0,0.586,0.725,0.725,1.237201,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_08,SyntheticMidOverlap,dev,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,19,43,43,2.263158,0,0,0.586,0.725,0.725,1.237201,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_08,SyntheticMidOverlap,dev,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,19,43,43,2.263158,0,0,0.586,0.725,0.725,1.237201,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_08,SyntheticMidOverlap,dev,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",2,2,2,19,43,43,2.263158,0,0,0.586,0.725,0.725,1.237201,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_08,SyntheticMidOverlap,dev,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,2,2,2,19,43,43,2.263158,0,0,0.586,0.725,0.725,1.237201,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_08,SyntheticMidOverlap,dev,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,19,43,43,2.263158,0,0,0.586,0.725,0.725,1.237201,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_08,SyntheticMidOverlap,dev,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,19,43,43,2.263158,0,0,0.586,0.725,0.725,1.237201,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_08,SyntheticMidOverlap,dev,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,19,43,43,2.263158,0,0,0.586,0.725,0.725,1.237201,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_08,SyntheticMidOverlap,dev,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",2,2,2,19,43,43,2.263158,0,0,0.586,0.725,0.725,1.237201,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_09,SyntheticMidOverlap,dev,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,1,2,2,4,39,39,9.75,0,0,0.286,0.616,0.616,2.153846,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_09,SyntheticMidOverlap,dev,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,1,2,2,4,39,39,9.75,0,0,0.286,0.616,0.616,2.153846,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_09,SyntheticMidOverlap,dev,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,1,2,2,4,39,39,9.75,0,0,0.286,0.616,0.616,2.153846,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_09,SyntheticMidOverlap,dev,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,1,2,2,4,39,39,9.75,0,0,0.286,0.616,0.616,2.153846,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_09,SyntheticMidOverlap,dev,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",1,2,2,4,39,39,9.75,0,0,0.286,0.616,0.616,2.153846,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_09,SyntheticMidOverlap,dev,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,1,2,2,4,39,39,9.75,0,0,0.286,0.616,0.616,2.153846,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_09,SyntheticMidOverlap,dev,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",1,2,2,4,39,39,9.75,0,0,0.286,0.616,0.616,2.153846,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_09,SyntheticMidOverlap,dev,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",1,2,2,4,39,39,9.75,0,0,0.286,0.616,0.616,2.153846,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_09,SyntheticMidOverlap,dev,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,1,2,2,4,39,39,9.75,0,0,0.286,0.616,0.616,2.153846,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_09,SyntheticMidOverlap,dev,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",1,2,2,4,39,39,9.75,0,0,0.286,0.616,0.616,2.153846,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_10,SyntheticMidOverlap,dev,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,3,2,2,33,48,48,1.454545,0,0,1.082,1.03,1.03,0.951941,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_10,SyntheticMidOverlap,dev,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,3,2,2,33,48,48,1.454545,0,0,1.082,1.03,1.03,0.951941,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_10,SyntheticMidOverlap,dev,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,3,2,2,33,48,48,1.454545,0,0,1.082,1.03,1.03,0.951941,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_10,SyntheticMidOverlap,dev,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,3,2,2,33,48,48,1.454545,0,0,1.082,1.03,1.03,0.951941,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_10,SyntheticMidOverlap,dev,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",3,2,2,33,48,48,1.454545,0,0,1.082,1.03,1.03,0.951941,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_10,SyntheticMidOverlap,dev,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,3,2,2,33,48,48,1.454545,0,0,1.082,1.03,1.03,0.951941,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_10,SyntheticMidOverlap,dev,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",3,2,2,33,48,48,1.454545,0,0,1.082,1.03,1.03,0.951941,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_10,SyntheticMidOverlap,dev,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",3,2,2,33,48,48,1.454545,0,0,1.082,1.03,1.03,0.951941,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_10,SyntheticMidOverlap,dev,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,3,2,2,33,48,48,1.454545,0,0,1.082,1.03,1.03,0.951941,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_dev_10,SyntheticMidOverlap,dev,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",3,2,2,33,48,48,1.454545,0,0,1.082,1.03,1.03,0.951941,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_01,SyntheticMidOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,3,25,4,27,505,85,18.703704,19,21,0.806,5.536,5.536,6.868486,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_01,SyntheticMidOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,3,25,4,27,505,85,18.703704,19,21,0.806,5.536,5.536,6.868486,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_01,SyntheticMidOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,3,25,4,27,505,85,18.703704,19,21,0.806,5.536,5.536,6.868486,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_01,SyntheticMidOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,3,25,4,27,505,85,18.703704,19,21,0.806,5.536,5.536,6.868486,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_01,SyntheticMidOverlap,test,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",3,25,4,27,505,85,18.703704,19,21,0.806,5.536,5.536,6.868486,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_01,SyntheticMidOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,3,25,4,27,505,85,18.703704,19,21,0.806,5.536,5.536,6.868486,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_01,SyntheticMidOverlap,test,repetition_only,separated_whisper_cleaned,high repetition_count; cleaned transcript is closer to mixed,3,25,4,27,505,85,18.703704,19,21,0.806,5.536,5.536,6.868486,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_01,SyntheticMidOverlap,test,removed_count_only,separated_whisper_cleaned,duplicate removal is high and cleaned is closer to mixed,3,25,4,27,505,85,18.703704,19,21,0.806,5.536,5.536,6.868486,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_01,SyntheticMidOverlap,test,length_plus_repetition,separated_whisper_cleaned,length inflation or repetition is high and cleaned is closer to mixed,3,25,4,27,505,85,18.703704,19,21,0.806,5.536,5.536,6.868486,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_01,SyntheticMidOverlap,test,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",3,25,4,27,505,85,18.703704,19,21,0.806,5.536,5.536,6.868486,True,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_02,SyntheticMidOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,2,2,2,24,49,49,2.041667,0,0,0.611,0.775,0.775,1.268412,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_02,SyntheticMidOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,24,49,49,2.041667,0,0,0.611,0.775,0.775,1.268412,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_02,SyntheticMidOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,24,49,49,2.041667,0,0,0.611,0.775,0.775,1.268412,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_02,SyntheticMidOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,24,49,49,2.041667,0,0,0.611,0.775,0.775,1.268412,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_02,SyntheticMidOverlap,test,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",2,2,2,24,49,49,2.041667,0,0,0.611,0.775,0.775,1.268412,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_02,SyntheticMidOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,2,2,2,24,49,49,2.041667,0,0,0.611,0.775,0.775,1.268412,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_02,SyntheticMidOverlap,test,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,24,49,49,2.041667,0,0,0.611,0.775,0.775,1.268412,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_02,SyntheticMidOverlap,test,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,24,49,49,2.041667,0,0,0.611,0.775,0.775,1.268412,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_02,SyntheticMidOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,24,49,49,2.041667,0,0,0.611,0.775,0.775,1.268412,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_02,SyntheticMidOverlap,test,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",2,2,2,24,49,49,2.041667,0,0,0.611,0.775,0.775,1.268412,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_03,SyntheticMidOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,2,2,2,31,55,55,1.774194,0,0,0.802,0.892,0.892,1.112219,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_03,SyntheticMidOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,31,55,55,1.774194,0,0,0.802,0.892,0.892,1.112219,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_03,SyntheticMidOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,31,55,55,1.774194,0,0,0.802,0.892,0.892,1.112219,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_03,SyntheticMidOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,31,55,55,1.774194,0,0,0.802,0.892,0.892,1.112219,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_03,SyntheticMidOverlap,test,v1_overlap_only,mixed_whisper,"if overlap_level in [1, 2], choose mixed_whisper",2,2,2,31,55,55,1.774194,0,0,0.802,0.892,0.892,1.112219,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_03,SyntheticMidOverlap,test,length_ratio_only,mixed_whisper,separated transcript is length-inflated; fall back to mixed_whisper,2,2,2,31,55,55,1.774194,0,0,0.802,0.892,0.892,1.112219,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_03,SyntheticMidOverlap,test,repetition_only,mixed_whisper,"repetition_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,31,55,55,1.774194,0,0,0.802,0.892,0.892,1.112219,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_03,SyntheticMidOverlap,test,removed_count_only,mixed_whisper,"duplicate_removed_count is low; reuse v1 rule (if overlap_level in [1, 2], choose mixed_whisper)",2,2,2,31,55,55,1.774194,0,0,0.802,0.892,0.892,1.112219,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_03,SyntheticMidOverlap,test,length_plus_repetition,mixed_whisper,length inflation or repetition is high; fall back to mixed_whisper,2,2,2,31,55,55,1.774194,0,0,0.802,0.892,0.892,1.112219,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_03,SyntheticMidOverlap,test,v2_full_features,mixed_whisper,"overlap_level in [1,2]; choose mixed_whisper",2,2,2,31,55,55,1.774194,0,0,0.802,0.892,0.892,1.112219,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_04,SyntheticMidOverlap,test,fixed_mixed_whisper,mixed_whisper,fixed baseline: always choose mixed_whisper,2,2,2,17,44,44,2.588235,0,0,0.672,0.832,0.832,1.238095,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_04,SyntheticMidOverlap,test,fixed_separated_whisper,separated_whisper,fixed baseline: always choose separated_whisper,2,2,2,17,44,44,2.588235,0,0,0.672,0.832,0.832,1.238095,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_04,SyntheticMidOverlap,test,fixed_separated_whisper_cleaned,separated_whisper_cleaned,fixed baseline: always choose separated_whisper_cleaned,2,2,2,17,44,44,2.588235,0,0,0.672,0.832,0.832,1.238095,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
SyntheticMidOverlap_test_04,SyntheticMidOverlap,test,oracle_best,oracle_best,oracle upper bound: choose the lowest CER method per sample.,2,2,2,17,44,44,2.588235,0,0,0.672,0.832,0.832,1.238095,False,Router uses observable transcript instability features only; CER is reserved for evaluation.
